2470002	38.18333333	13.1
2470010	0	0
2470011	0	0
2470012	0	0
2470013	0	0
2470014	0	0
2470015	0	0
2470016	0	0
2470017	0	0
2470018	0	0
2470019	0	0
2470020	0	0
2470021	0	0
2470022	0	0
2470023	0	0
2500100	55.36666667	-7.333333333
2500200	51.93333333	-10.35
2500300	0	0
2510100	64.08333333	-21.83333333
2570000	0	0
2570100	59.43333333	10.58333333
2570200	58.06666667	6.733333333
2570300	58.65	5.6
2570400	60.7	4.866666667
2570500	61.58333333	5
2570600	63.68333333	9.583333333
2570700	67.26666667	14.38333333
2570800	70.36666667	31.1
2570900	78.05	13.61666667
2573550	70.36666667	31.1
2610210	54.46666667	16.5
2620001	42.05	19.15
2620002	0	0
2640570	44.1	28.61666667
2652000	55.48333333	14.31666667
2653000	57.46666667	11.93333333
2653500	0	0
2711000	40.98333333	28.81666667
2712000	41.28333333	36.33333333
2713000	36.88333333	30.7
2714000	40.13333333	26.4
2715000	38.35	26.58333333
2719000	41.45	31.8
2723300	0	0
2723650	0	0
2723659	0	0
2723660	46.38333333	30.75
2723663	0	0
2723672	0	0
2723678	0	0
2733700	59.98333333	29.11666667
2733717	73.5	80.51
2733718	71.683	128.867
2733728	59.48333333	150.5166667
2733730	69.7	170.25
2733733	46.61666667	141.8333333
2733737	53.25	158.4166667
2733744	0	0
2734411	44.68333333	37.78333333
2734412	42.75	133.0333333
2734413	0	0
2734414	64.35	40.61666667
2734416	0	0
2734417	54.71666667	20.73333333
2734418	0	0
2734419	46.31666667	47.96666667
2734420	68.76666667	32.96666667
2734421	0	0
2734422	0	0
2734423	42.98333333	47.5
2734446	45.31666667	37.21666667
2734487	47.13333333	38.3
2750100	57.03333333	24.08333333
2760100	58.48333333	21.98333333
2760120	58.25	22.48333333
2761000	59.4	24.66666667
2761100	0	0
2770330	55.71666667	21.1
2780200	0	0
3061000	12.16666667	-68.86666667
3100001	32.38333333	-64.68333333
3160010	0	0
3160011	0	0
3160012	0	0
3160013	0	0
3160014	0	0
3160015	0	0
3160016	0	0
3160017	0	0
3160018	0	0
3160019	0	0
3160020	0	0
3160021	0	0
3160022	0	0
3160023	63.71666667	-68.55
3160024	0	0
3160025	0	0
3160026	0	0
3160027	0	0
3160028	0	0
3160029	0	0
3160030	0	0
3160031	0	0
3311000	0	0
3313000	66.91666667	-53.66666667
3314000	0	0
3450010		
3450110	22.21666667	-97.86666667
3450172	0	0
3450173	0	0
3450174	0	0
3450210	0	0
3450272	0	0
3450273	0	0
3450274	0	0
3450310	0	0
3450320	0	0
3450372	0	0
3450471	0	0
3450472	0	0
3450473	0	0
3450474	0	0
3450475	0	0
3450671	0	0
3450672	0	0
3450710	0	0
3450772	0	0
3450810	23.16666667	-106.45
3450872	0	0
3450910	0	0
3450974	0	0
3451110	0	0
3451120	0	0
3451171	0	0
3451174	0	0
3451175	0	0
3451176	0	0
3451210	0	0
3451410	0	0
3451472	0	0
3451610	0	0
3451810	0	0
3452071	0	0
3452072	0	0
3452271	0	0
3452272	0	0
3621001	0	0
3660003	30.36666667	-88.2
3669891	0	0
3660093	0	0
3669899	57.76666667	-152.5666667
3669901	0	0
3669902	0	0
3669903	0	0
3669905	0	0
3669906	0	0
3669907	0	0
3669908	0	0
3669909	0	0
3669911	0	0
3669912	0	0
3669913	0	0
3669914	0	0
3669915	0	0
3669916	0	0
3669917	0	0
3669918	0	0
3669919	0	0
3669920	0	0
3669921	0	0
3669922	0	0
3669925	0	0
3669926	0	0
3669928	0	0
3669929	0	0
3669930	0	0
3669931	0	0
3669932	0	0
3669933	0	0
3669934	0	0
3669935	0	0
3669937	0	0
3669938	0	0
3669939	0	0
3669960	0	0
3669961	0	0
3669985	0	0
3669990	37.93333333	-122.7333333
3669991	41.7	-70.5
3669992	18.46666667	-66.11666667
3669993	21.43333333	-158.15
3669994	13.41666667	144.8333333
3669995	36.73333333	-76.01666667
3669997	25.61666667	-80.38333333
3669998	29.88333333	-90.25
3669999	0	0
4030000	21.38333333	39.18333333
4121100	39.05	117.4166667
4121200	0	0
4121300	38.83333333	121.5166667
4121400	37.53333333	121.3666667
4122100	31.11666667	121.55
4122200	36.03333333	120.4666667
4122300	34.7	119.3
4122400	30.01666667	121.5
4122600	26.01666667	119.3
4122700	24.58333333	118.1
4123100	23.13333333	113.4833333
4123200	23.35	116.6666667
4123300	21.16666667	110.3666667
4123400	21.48333333	109.0666667
4123500	0	0
4123600	19.1	108.6166667
4123700	18.23333333	109.5
4162019	25.13333333	121.75
4192201	20.41666667	72.86666667
4192202	21.63333333	69.61666667
4192203	18.91666667	72.83333333
4192204	0	0
4192205	0	0
4192206	0	0
4192207	0	0
4194401	13.1	80.3
4194402	0	0
4194403	0	0
4194404	22.03333333	88.1
4194405	0	0
4194406	9.283333333	79.08333333
4194407	0	0
4194408	0	0
4194409	11.68333333	92.76666667
4224101	0	0
4224102	0	0
4224201	0	0
4224301	0	0
4224302	0	0
4224303	0	0
4224304	0	0
4224311	0	0
4224602	0	0
4225100	30.41666667	49.05
4225101	0	0
4225200	0	0
4225202	0	0
4225203	0	0
4225204	0	0
4225205	0	0
4225206	0	0
4225300	27.1	56.06666667
4225308	0	0
4225309	0	0
4225310	0	0
4225400	0	0
4225500	37.46666667	49.45
4225600	0	0
4225601	36.85	48.28333333
4231000	40.31666667	50.6
4280001	32.81666667	35
4280002	0	0
4280003	0	0
4310001	35.66666667	139.75
4310101	43.33333333	140.45
4310201	38.73333333	141.55
4310301	34.91666667	139.8333333
4310401	34.41666667	136.8833333
4310501	34.48333333	134.9166667
4310601	33.91666667	132.25
4310701	34.01666667	130.9333333
4310801	35.88333333	136.0166667
4310901	38.1	139.4666667
4311001	31.3	130.5333333
4311101	26.13333333	127.7166667
4381234	29.55	-34.98333333
4400001	0	0
440002	37.53333333	127.0833333
4400003	0	0
4400004	37.48333333	126.55
4400101	35.08333333	129.05
4400102	0	0
4400103	0	0
4400104	0	0
4400105	0	0
4400106	0	0
4400201	0	0
4400301	0	0
4400304	0	0
4400305	0	0
4400306	0	0
4400307	0	0
4400308	0	0
4400309	0	0
4400310	0	0
4400401	0	0
4400402	0	0
4400403	0	0
4400404	0	0
4400501	0	0
4400601	0	0
4400602	0	0
4400603	0	0
4400604	0	0
4400701	33.48333333	126.4833333
4400702	0	0
4401001	37.5	126.5
4401002	37.51666667	129.1166667
4401003	34.76666667	126.3833333
4401004	35.11666667	129.0333333
4401005	33.35	126.8166667
4450781	39.9	127.5333333
4472188	29.36666667	47.98333333
4501000	0	0
4634052	0	0
4634056	0	0
4634060	24.86666667	67.01666667
4661001	0	0
4661010	25.7	51.58333333
4680011	35.53333333	35.76666667
4680012	0	0
4700000	0	0
4773500	22.21666667	114.25
5030001	-26.33333333	120.55
5038803	0	0
5038808	0	0
5038815	0	0
5038818	0	0
5038819	0	0
5060100	16.7	96.28333333
5060200	0	0
5120010	-38.86666667	176.4333333
5201100	-18.11666667	178.4166667
5250000	-6.116666667	106.85
5250001	-7.183333333	112.7166667
5250002	-5.1	119.4333333
5250003	4.766666667	98.68333333
5250004	1.65	101.4333333
5250005	1.433333333	125.1666667
5250006	-3.683333333	128.1833333
5250007	-2.516666667	140.7166667
5250008	-6.983333333	110.3166667
5250009	-1.266666667	116.8166667
5250010	-10.2	123.6166667
5250011	-0.883333333	131.3
5250012	1.15	104
5250013	-5.466666667	105.3166667
5250014	-8.733333333	115.2
5250015	-8.55	125.5666667
5250016	-0.016666667	109.3166667
5250017	3.283333333	117.5833333
5250018	-0.65	119.7333333
5250019	-3.966666667	122.5666667
5250020	0.783333333	127.5833333
5250021	-8.466666667	140.3833333
5250022	-8.716666667	116.0666667
5250023	-0.85	134.0666667
5250024	3.6	125.5
5250025	-2.05	125.6333333
5250026	-2.933333333	131.2833333
5250028	1.733333333	98.76666667
5250029	0.85	104.6
5250030	-7.75	109.0333333
5250031	-1.2	136.0833333
5330001	0	0
5330002	5.416666667	100.4
5330003	0	0
5330004	0	0
5330005	0	0
5330006	0	0
5330007	0	0
5330008	4.1	103.3833333
5330009	0	0
5330010	0	0
5330011	1.816666667	109.7666667
5330012	0	0
5330013	5.95	116.0333333
5330014	0	0
5401000	0	0
5461000	-17.53333333	-149.55
5530001	0	0
5630002	0	0
5671000	13.01666667	100.0166667
5741010	21.53333333	107.9666667
5741020	21.01666667	107.3666667
5741030	20.95	107.0666667
5741040	20.85	106.0666667
5741050	0	0
5741060	19.35	105.35
5741070	18.8	105.7333333
5741080	0	0
5742010	0	0
5742020	16.55	107.65
5742030	16.06666667	108.2166667
5742040	0	0
5742050	0	0
5742060	13.78333333	109.2333333
5742070	13.11666667	109.3
5742080	12.21666667	109.1833333
5742090	12.08333333	109.1833333
5742100	11.58333333	109.0166667
5743010	10.91666667	108.1
5743020	10.4	107.15
5743030	10.4	107.15
5743040	0	0
5743050	10.06666667	105.75
5743060	0	0
5743070	9.183333333	105.1333333
5743080	10	105.1
5743090	0	0
5743100	0	0
5743110	0	0
6010001	-33.68333333	18.71666667
6052110	36.73333333	3.166666667
6052111	0	0
6052113	0	0
6053814	36.9	7.75
6053815	0	0
6053816	0	0
6054112	0	0
6054117	35.7	-0.633333333
6054118	0	0
6054119	0	0
6100001	6.35	2.433333333
6170000	16.85	-25
6191000	5.333333333	-4.016666667
6221111	31.2	29.9
6221112	26.1	34.28333333
6221113	31.25	32.31666667
6221120	30.592	32.273
6270000	5.65	-0.05
6340000	0	0
6452700	-20.18333333	57.46666667
6501000	-25.95	32.46666667
6502000	-23.91666667	35.38333333
6503000	-19.38333333	34.83333333
6504000	-17.83333333	36.86666667
6505000	-16.65	39.48333333
6506000	-14.5	40.66666667
6507000	-12.01666667	40.5
6540000	0	0
6601000	0	0
6623950	0	0
6630002	0	0
6630003	0	0
6630004	0	0
6630005	14.65	-17.46666667
6630006	0	0
6630007	0	0
6630008	0	0
7010001	-34.45	-58.61666667
7010003	-38.05	-57.53333333
7010006	-40.55	-62.23333333
7010008	-45.85	-67.41666667
7010009	-47.76666667	-65.9
7010010	-51.61666667	-69.05
7010011	-54.8	-68.3
7010111	-34.63333333	-58.46666667
7010221	-38.05	-57.53333333
7100001	-22.96666667	-43.68333333
7100002	-8.066666667	-34.91666667
7100003	-3.116666667	-59.91666667
7250010	-18.48333333	-70.31666667
7250020	-20.2	-70.15
7250030	0	0
7250040	0	0
7250050	-23.65	-70.4
7250060	0	0
7250070	0	0
7250080	-27.05	-70.81666667
7250090	0	0
7250100	-27.18333333	-109.4166667
7250110	-25.93333333	-71.33333333
7250120	0	0
7250125	0	0
7250130	-33.61666667	-78.81666667
7250140	-33.58333333	-71.61666667
7250150	0	0
7250170	-36.61666667	-73.06666667
7250210	0	0
7250220	0	0
7250230	-41.46666667	-73.16666667
7250235	0	0
7250240	0	0
7250250	0	0
7250260	0	0
7250270	0	0
7250280	0	0
7250290	0	0
7250294	0	0
7250298	0	0
7250300	-45.4	-72.71666667
7250310	0	0
7250320	-47.7	-74.88333333
7250330	0	0
7250340	0	0
7250350	0	0
7250360	0	0
7250370	-52.95	-74.06666667
7250380	-53.15	-71.03333333
7250390	-52.45	-69.55
7250400	0	0
7250410	0	0
7250420	-54.91666667	-67.6
7250430	0	0
7250440	0	0
7250450	-62.2	-58.91666667
7250470	0	0
7251860	-33.01666667	-71.5
7354750	0	0
7354752	0	0
7354753	0	0
7354754	0	0
7354755	0	0
7354756	0	0
7354757	-0.716666667	-90.31666667
7354758	0	0
7600120	0	0
7600121	-5.1	-81.11666667
7600122	0	0
7600123	0	0
7600124	0	0
7600125	-12.06666667	-77.15
7600126	0	0
7600127	0	0
7600128	0	0
7600129	-17	-72.03333333
7600130	0	0
7600131	0	0
7600132	0	0
7600133	0	0
76000134	0	0
7703870	-34.86666667	-56.31666667
237673000	37.96666667	23.66666667
